with,O
Renal,O
Angiomyolipoma,O
Grading,O
according,O
to,O
CTCAE,O
Version,O
3,O
0,O
a,O
Includes,O
stomatitis,AdverseReaction
aphthous stomatitis,AdverseReaction
mouth ulceration,AdverseReaction
gingival pain,AdverseReaction
glossitis,AdverseReaction
and,O
glossodynia,AdverseReaction
AFINITOR,O
N,O
79,O
Placebo,O
N,O
39,O
All,O
grades,O
Grade,O
3,O
Grade,O
4,O
All,O
grades,O
Grade,O
3,O
Grade,O
4,O
Any,O
adverse,O
reaction,O
100,O
25,O
5,O
97,O
8,O
5,O
Gastrointestinal,O
disorders,O
Stomatitis,AdverseReaction
a,O
78,O
6,O
0,O
23,O
0,O
0,O
Vomiting,AdverseReaction
15,O
0,O
0,O
5,O
0,O
0,O
Diarrhea,AdverseReaction
14,O
0,O
0,O
5,O
0,O
0,O
General,O
disorders,O
and,O
administration,O
site,O
conditions,O
Peripheral edema,AdverseReaction
13,O
0,O
0,O
8,O
0,O
0,O
Infections,O
and,O
infestations,O
Upper respiratory tract infection,AdverseReaction
11,O
0,O
0,O
5,O
0,O
0,O
Musculoskeletal,O
and,O
connective,O
tissue,O
disorders,O
Arthralgia,AdverseReaction
13,O
0,O
0,O
5,O
0,O
0,O
Respiratory,O
thoracic,O
and,O
mediastinal,O
disorders,O
Cough,AdverseReaction
20,O
0,O
0,O
13,O
0,O
0,O
Skin,O
and,O
subcutaneous,O
tissue,O
disorders,O
Acne,AdverseReaction
22,O
0,O
0,O
5,O
0,O
0,O
Amenorrhea,AdverseReaction
occurred,O
in,O
15,O
of,O
AFINITOR,O
treated,O
females,O
8,O
of,O
52,O
and,O
4,O
1,O
of,O
26,O
of,O
females,O
in,O
the,O
placebo,O
group,O
Other,O
adverse,O
reactions,O
involving,O
the,O
female,O
reproductive,O
system,O
were,O
menorrhagia,AdverseReaction
10,O
menstrual irregularities,AdverseReaction
10,O
and,O
vaginal hemorrhage,AdverseReaction
8,O
The,O
following,O
additional,O
adverse,O
reactions,O
occurred,O
in,O
less,O
than,O
10,O
of,O
AFINITOR,O
treated,O
patients,O
epistaxis,AdverseReaction
9,O
decreased appetite,AdverseReaction
6,O
otitis media,AdverseReaction
6,O
depression,AdverseReaction
5,O
abnormal taste,AdverseReaction
5,O
increased blood luteinizing hormone blood,AdverseReaction
LH,AdverseReaction
levels,AdverseReaction
4,O
increased blood follicle stimulating hormone blood,AdverseReaction
FSH,AdverseReaction
levels,AdverseReaction
3,O
hypersensitivity,AdverseReaction
3,O
ovarian cyst,AdverseReaction
3,O
pneumonitis,AdverseReaction
1,O
and,O
angioedema,AdverseReaction
1,O
Table,O
9,O
Key,O
Laboratory,O
Abnormalities,O
Reported,O
in,O
AFINITOR,O
treated,O
Patients,O
with,O
Renal,O
Angiomyolipoma,O
Grading,O
according,O
to,O
CTCAE,O
Version,O
3,O
0,O
AFINITOR,O
N,O
79,O
Placebo,O
N,O
39,O
All,O
grades,O
Grade,O
3,O
Grade,O
4,O
All,O
grades,O
Grade,O
3,O
Grade,O
4,O
Hematology,O
Anemia,O
61,O
0,O
0,O
49,O
0,O
0,O
Leucopenia,AdverseReaction
37,O
0,O
0,O
21,O
0,O
0,O
Neutropenia,AdverseReaction
25,O
0,O
1,O
26,O
0,O
0,O
Lymphopenia,AdverseReaction
20,O
1,O
0,O
8,O
0,O
0,O
Thrombocytopenia,AdverseReaction
19,O
0,O
0,O
3,O
0,O
0,O
Clinical,O
chemistry,O
Hypercholesterolemia,AdverseReaction
85,O
1,O
0,O
46,O
0,O
0,O
Hypertriglyceridemia,AdverseReaction
52,O
0,O
0,O
10,O
0,O
0,O
Hypophosphatemia,AdverseReaction
49,O
5,O
0,O
15,O
0,O
0,O
Alkaline phosphatase increased,AdverseReaction
32,O
1,O
0,O
10,O
0,O
0,O
Elevated aspartate transaminase,AdverseReaction
AST,AdverseReaction
23,O
1,O
0,O
8,O
0,O
0,O
Elevated alanine transaminase,AdverseReaction
ALT,AdverseReaction
20,O
1,O
0,O
15,O
0,O
0,O
Fasting hyperglycemia,AdverseReaction
14,O
0,O
0,O
8,O
0,O
0,O
6,O
5,O
Clinical,O
Study,O
Experience,O
in,O
Subependymal,O
Giant,O
Cell,O
Astrocytoma,O
with,O
Tuberous,O
Sclerosis,O
Complex,O
The,O
data,O
described,O
below,O
are,O
based,O
on,O
a,O
randomized,O
2,O
1,O
double,O
blind,O
placebo,O
controlled,O
trial,O
Study,O
1,O
of,O
AFINITOR,O
in,O
117,O
patients,O
with,O
subependymal,O
giant,O
cell,O
astrocytoma,O
SEGA,O
and,O
tuberous,O
sclerosis,O
complex,O
TSC,O
The,O
median,O
age,O
of,O
patients,O
was,O
9,O
5,O
years,O
range,O
0,O
8,O
to,O
26,O
years,O
93,O
were,O
Caucasian,O
and,O
57,O
were,O
male,O
The,O
median,O
duration,O
of,O
blinded,O
study,O
treatment,O
was,O
52,O
weeks,O
range,O
24,O
to,O
89,O
weeks,O
for,O
patients,O
receiving,O
AFINITOR,O
and,O
47,O
weeks,O
range,O
14,O
to,O
88,O
weeks,O
for,O
those,O
receiving,O
placebo,O
The,O
most,O
common,O
adverse,O
reactions,O
reported,O
for,O
AFINITOR,O
incidence,O
30,O
were,O
stomatitis,AdverseReaction
and,O
respiratory tract infection,AdverseReaction
The,O
most,O
common,O
Grade 3 3 4,Severity
4,Severity
adverse,O
reactions,O
incidence,O
2,O
were,O
stomatitis,AdverseReaction
pyrexia,AdverseReaction
pneumonia,AdverseReaction
gastroenteritis,AdverseReaction
aggression,AdverseReaction
agitation,AdverseReaction
and,O
amenorrhea,AdverseReaction
The,O
most,O
common,O
key,O
laboratory,O
abnormalities,O
incidence,O
50,O
were,O
hypercholesterolemia,AdverseReaction
and,O
elevated partial thromboplastin time,AdverseReaction
The,O
most,O
common,O
Grade 3 3 4,Severity
4,Severity
laboratory,O
abnormality,O
incidence,O
3,O
was,O
neutropenia,AdverseReaction
There,O
were,O
no,O
adverse,O
reactions,O
resulting,O
in,O
permanent,O
discontinuation,O
Dose,O
adjustments,O
interruptions,O
or,O
reductions,O
due,O
to,O
adverse,O
reactions,O
occurred,O
in,O
55,O
of,O
AFINITOR,O
treated,O
patients,O
The,O
most,O
common,O
adverse,O
reaction,O
leading,O
to,O
AFINITOR,O
dose,O
adjustment,O
was,O
stomatitis,AdverseReaction
Table,O
10,O
compares,O
the,O
incidence,O
of,O
adverse,O
reactions,O
reported,O
with,O
an,O
incidence,O
of,O
10,O
for,O
patients,O
receiving,O
AFINITOR,O
and,O
occurring,O
more,O
frequently,O
with,O
AFINITOR,O
than,O
with,O
placebo,O
Laboratory,O
abnormalities,O
are,O
described,O
separately,O
in,O
Table,O
11,O
Table,O
10,O
Adverse,O
Reactions,O
Reported,O
in,O
10,O
of,O
AFINITOR,O
treated,O
Patients,O
with,O
SEGA,O
in,O
Study,O
1,O
Grading,O
according,O
to,O
CTCAE,O
Version,O
3,O
0,O
a,O
Includes,O
mouth ulceration,AdverseReaction
stomatitis,AdverseReaction
and,O
lip ulceration,AdverseReaction
b,O
Includes,O
respiratory tract infection,AdverseReaction
upper respiratory tract infection,AdverseReaction
and,O
respiratory tract infection viral,AdverseReaction
c,O
Includes,O
gastroenteritis,AdverseReaction
gastroenteritis viral,AdverseReaction
and,O
gastrointestinal infection,AdverseReaction
d,O
Includes,O
agitation,AdverseReaction
anxiety,AdverseReaction
panic attack,AdverseReaction
aggression,AdverseReaction
abnormal behavior,AdverseReaction
and,O
obsessive compulsive disorder,AdverseReaction
e,O
Includes,O
rash,AdverseReaction
rash generalized,AdverseReaction
rash macular,AdverseReaction
rash maculo papular,AdverseReaction
rash papular,AdverseReaction
dermatitis allergic,AdverseReaction
and,O
urticaria,AdverseReaction
AFINITOR,O
N,O
78,O
Placebo,O
N,O
39,O
All,O
grades,O
Grade,O
3,O
Grade,O
4,O
All,O
grades,O
Grade,O
3,O
Grade,O
4,O
Any,O
adverse,O
reaction,O
97,O
36,O
3,O
92,O
23,O
3,O
Gastrointestinal,O
disorders,O
Stomatitis,AdverseReaction
a,O
62,O
9,O
0,O
26,O
3,O
0,O
Vomiting,AdverseReaction
22,O
1,O
0,O
13,O
0,O
0,O
Diarrhea,AdverseReaction
17,O
0,O
0,O
5,O
0,O
0,O
Constipation,AdverseReaction
10,O
0,O
0,O
3,O
0,O
0,O
Infections,O
and,O
infestations,O
Respiratory tract infection,AdverseReaction
b,O
31,O
1,O
1,O
23,O
0,O
0,O
Gastroenteritis,AdverseReaction
c,O
10,O
4,O
1,O
3,O
0,O
0,O
Pharyngitis,O
streptococcal,O
10,O
0,O
0,O
3,O
0,O
0,O
General,O
disorders,O
and,O
administration,O
site,O
conditions,O
Pyrexia,AdverseReaction
23,O
6,O
0,O
18,O
3,O
0,O
Fatigue,AdverseReaction
14,O
0,O
0,O
3,O
0,O
0,O
Psychiatric,O
disorders,O
Anxiety,AdverseReaction
aggression,AdverseReaction
or,O
other,O
behavioral disturbance,AdverseReaction
d,O
21,O
5,O
0,O
3,O
0,O
0,O
Skin,O
and,O
subcutaneous,O
tissue,O
disorders,O
Rash,AdverseReaction
e,O
21,O
0,O
0,O
8,O
0,O
0,O
Acne,AdverseReaction
10,O
0,O
0,O
5,O
0,O
0,O
Amenorrhea,AdverseReaction
occurred,O
in,O
17,O
of,O
AFINITOR,O
treated,O
females,O
aged,O
10,O
to,O
55,O
years,O
3,O
of,O
18,O
and,O
none,O
of,O
the,O
females,O
in,O
the,O
placebo,O
group,O
For,O
this,O
same,O
group,O
of,O
AFINITOR,O
treated,O
females,O
the,O
following,O
menstrual abnormalities,AdverseReaction
were,O
reported,O
dysmenorrhea,AdverseReaction
6,O
menorrhagia,AdverseReaction
6,O
metrorrhagia,AdverseReaction
6,O
and,O
unspecified menstrual irregularity,AdverseReaction
6,O
The,O
following,O
additional,O
adverse,O
reactions,O
occurred,O
in,O
less,O
than,O
10,O
of,O
AFINITOR,O
treated,O
patients,O
nausea,AdverseReaction
8,O
pain in extremity,AdverseReaction
8,O
insomnia,AdverseReaction
6,O
pneumonia,AdverseReaction
6,O
epistaxis,AdverseReaction
5,O
hypersensitivity,AdverseReaction
3,O
increased blood luteinizing hormone blood,AdverseReaction
LH,AdverseReaction
levels,AdverseReaction
1,O
and,O
pneumonitis,AdverseReaction
1,O
Table,O
11,O
Key,O
Laboratory,O
Abnormalities,O
Reported,O
in,O
AFINITOR,O
treated,O
Patients,O
with,O
SEGA,O
in,O
Study,O
1,O
Grading,O
according,O
to,O
CTCAE,O
Version,O
3,O
0,O
AFINITOR,O
N,O
78,O
Placebo,O
N,O
39,O
All,O
grades,O
Grade,O
3,O
Grade,O
4,O
All,O
grades,O
Grade,O
3,O
Grade,O
4,O
Hematology,O
Elevated partial thromboplastin time,AdverseReaction
72,O
3,O
0,O
44,O
5,O
0,O
Neutropenia,AdverseReaction
46,O
9,O
0,O
41,O
3,O
0,O
Anemia,AdverseReaction
41,O
0,O
0,O
21,O
0,O
0,O
Clinical,O
chemistry,O
Hypercholesterolemia,AdverseReaction
81,O
0,O
0,O
39,O
0,O
0,O
Elevated aspartate transaminase,AdverseReaction
AST,AdverseReaction
33,O
0,O
0,O
0,O
0,O
0,O
Hypertriglyceridemia,AdverseReaction
27,O
0,O
0,O
15,O
0,O
0,O
Elevated alanine transaminase,AdverseReaction
ALT,AdverseReaction
18,O
0,O
0,O
3,O
0,O
0,O
Hypophosphatemia,AdverseReaction
9,O
1,O
0,O
3,O
0,O
0,O
Longer,O
term,O
follow,O
up,O
of,O
34,O
2,O
months,O
range,O
4,O
7,O
to,O
47,O
1,O
months,O
from,O
a,O
non,O
randomized,O
open,O
label,O
28,O
patient,O
trial,O
resulted,O
in,O
the,O
following,O
additional,O
notable,O
adverse,O
reactions,O
and,O
key,O
laboratory,O
abnormalities,O
cellulitis,AdverseReaction
29,O
hyperglycemia,AdverseReaction
25,O
and,O
elevated creatinine,AdverseReaction
14,O
6,O
6,O
Postmarketing,O
Experience,O
The,O
following,O
adverse,O
reactions,O
have,O
been,O
identified,O
during,O
post,O
approval,O
use,O
of,O
AFINITOR,O
Because,O
these,O
reactions,O
are,O
reported,O
voluntarily,O
from,O
a,O
population,O
of,O
uncertain,O
size,O
it,O
is,O
not,O
always,O
possible,O
to,O
reliably,O
estimate,O
frequency,O
or,O
establish,O
a,O
causal,O
relationship,O
to,O
drug,O
exposure,O
acute pancreatitis,AdverseReaction
cholecystitis,AdverseReaction
cholelithiasis,AdverseReaction
arterial thrombotic events,AdverseReaction
and,O
reflex sympathetic dystrophy,AdverseReaction
""
5,O
WARNINGS,O
AND,O
PRECAUTIONS,O
EXCERPT,O
AMPYRA,O
can,Factor
cause,O
seizures,AdverseReaction
the,O
risk,Factor
of,O
seizures,AdverseReaction
increases,O
with,O
increasing,O
AMPYRA,O
doses,O
discontinue,O
AMPYRA,O
and,O
do,O
not,O
restart,O
if,O
a,O
seizure,O
occurs,O
5,O
1,O
AMPYRA,O
should,O
not,O
be,O
taken,O
with,O
other,O
forms,O
of,O
4,O
aminopyridine,O
4,O
AP,O
fampridine,O
since,O
the,O
active,O
ingredient,O
is,O
the,O
same,O
5,O
3,O
AMPYRA,O
can,Factor
cause,O
anaphylaxis,AdverseReaction
Discontinue,O
and,O
do,O
not,O
restart,O
AMPYRA,O
if,O
this,O
occurs,O
5,O
4,O
5,O
1,O
Seizures,O
AMPYRA,O
can,Factor
cause,O
seizures,AdverseReaction
Increased,O
incidence,O
of,O
seizures,AdverseReaction
has,O
been,O
observed,O
at,O
20,O
mg,O
twice,O
daily,O
in,O
controlled,O
clinical,O
studies,O
of,O
9,O
14,O
weeks,O
duration,O
with,O
dalfampridine,O
in,O
patients,O
with,O
MS,O
In,O
open,O
label,O
extension,O
trials,O
in,O
MS,O
patients,O
the,O
incidence,O
of,O
seizures,AdverseReaction
during,O
treatment,O
with,O
dalfampridine,O
15,O
mg,O
twice,O
daily,O
1,O
7,O
100PY,O
was,O
over,O
4,O
times,O
higher,O
than,O
the,O
incidence,O
during,O
treatment,O
with,O
10,O
mg,O
twice,O
daily,O
0,O
4,O
100PY,O
In,O
the,O
post,O
marketing,O
period,O
seizures,AdverseReaction
have,O
been,O
reported,O
The,O
majority,O
of,O
seizures,AdverseReaction
occurred,O
at,O
the,O
recommended,O
dose,O
and,O
in,O
patients,O
without,O
a,O
history,O
of,O
seizures,O
and,O
generally,O
within,O
days,O
to,O
weeks,O
of,O
starting,O
therapy,O
AMPYRA,O
has,O
not,O
been,O
evaluated,O
in,O
patients,O
with,O
a,O
history,O
of,O
seizures,O
or,O
with,O
evidence,O
of,O
epileptiform,O
activity,O
on,O
an,O
EEG,O
as,O
these,O
patients,O
were,O
excluded,O
from,O
clinical,O
trials,O
The,O
risk,O
of,O
seizures,O
in,O
patients,O
with,O
epileptiform,O
activity,O
on,O
an,O
EEG,O
is,O
unknown,O
and,O
could,O
be,O
substantially,O
higher,O
than,O
that,O
observed,O
in,O
AMPYRA,O
clinical,O
studies,O
AMPYRA,O
should,O
be,O
discontinued,O
and,O
not,O
restarted,O
in,O
patients,O
who,O
experience,O
a,O
seizure,O
while,O
on,O
treatment,O
AMPYRA,O
is,O
contraindicated,O
in,O
patients,O
with,O
a,O
history,O
of,O
seizures,O
see,O
Contraindications,O
4,O
5,O
2,O
Renal,O
Impairment,O
AMPYRA,O
is,O
eliminated,O
through,O
the,O
kidneys,O
primarily,O
as,O
unchanged,O
drug,O
see,O
Clinical,O
Pharmacology,O
12,O
4,O
Because,O
patients,O
with,O
moderate,O
to,O
severe,O
renal,O
impairment,O
CrCl,O
50mL,O
min,O
would,O
require,O
a,O
dose,O
lower,O
than,O
10,O
mg,O
twice,O
daily,O
and,O
no,O
strength,O
smaller,O
than,O
10,O
mg,O
is,O
available,O
AMPYRA,O
is,O
contraindicated,O
in,O
these,O
patients,O
see,O
Contraindications,O
4,O
In,O
patients,O
with,O
mild,O
renal,O
impairment,O
CrCl,O
51,O
80,O
mL,O
min,O
AMPYRA,O
plasma,O
levels,O
may,O
approach,O
those,O
seen,O
at,O
a,O
dose,O
of,O
15,O
mg,O
twice,O
daily,O
a,O
dose,O
that,O
may,Factor
be,O
associated,O
with,O
an,O
increased,O
risk,O
of,O
seizures,AdverseReaction
see,O
Warnings,O
and,O
Precautions,O
5,O
1,O
5,O
3,O
Concurrent,O
Treatment,O
with,O
Other,O
Forms,O
of,O
4,O
Aminopyridine,O
AMPYRA,O
should,O
not,O
be,O
taken,O
with,O
other,O
forms,O
of,O
4,O
aminopyridine,O
4,O
AP,O
fampridine,O
since,O
the,O
active,O
ingredient,O
is,O
the,O
same,O
Patients,O
should,O
discontinue,O
use,O
of,O
any,O
product,O
containing,O
4,O
aminopyridine,O
prior,O
to,O
initiating,O
treatment,O
with,O
AMPYRA,O
in,O
order,O
to,O
reduce,O
the,O
potential,O
for,O
dose,O
related,O
adverse,O
reactions,O
5,O
4,O
Anaphylaxis,O
AMPYRA,O
can,Factor
cause,O
anaphylaxis,AdverseReaction
and,O
severe,Severity
allergic reactions,AdverseReaction
Signs,O
and,O
symptoms,O
have,O
included,O
respiratory compromise,AdverseReaction
urticaria,AdverseReaction
and,O
angioedema of the throat of the,AdverseReaction
and,O
or,O
tongue,AdverseReaction
Patients,O
should,O
be,O
informed,O
of,O
the,O
signs,O
and,O
symptoms,O
of,O
anaphylaxis,O
and,O
instructed,O
to,O
discontinue,O
AMPYRA,O
and,O
seek,O
immediate,O
medical,O
care,O
should,O
these,O
signs,O
and,O
symptoms,O
occur,O
17,O
3,O
5,O
5,O
Urinary,O
Tract,O
Infections,O
Urinary tract infections,AdverseReaction
UTIs,AdverseReaction
were,O
reported,O
more,O
frequently,O
as,O
adverse,O
reactions,O
in,O
controlled,O
studies,O
in,O
patients,O
receiving,O
AMPYRA,O
10,O
mg,O
twice,O
daily,O
12,O
as,O
compared,O
to,O
placebo,O
8,O
UTIs,O
in,O
AMPYRA,O
treated,O
patients,O
should,O
be,O
evaluated,O
and,O
treated,O
as,O
clinically,O
indicated,O
""
6,O
ADVERSE,O
REACTIONS,O
Because,O
clinical,O
studies,O
are,O
conducted,O
under,O
widely,O
varying,O
conditions,O
adverse,O
reaction,O
rates,O
observed,O
in,O
the,O
clinical,O
studies,O
of,O
a,O
drug,O
cannot,O
be,O
directly,O
compared,O
to,O
rates,O
in,O
the,O
clinical,O
studies,O
of,O
another,O
drug,O
and,O
may,O
not,O
reflect,O
the,O
rates,O
observed,O
in,O
practice,O
The,O
following,O
adverse,O
reactions,O
are,O
described,O
in,O
more,O
detail,O
in,O
the,O
Warnings,O
and,O
Precautions,O
section,O
of,O
the,O
label,O
Seizures,AdverseReaction
Anaphylaxis,AdverseReaction
and,O
Urinary Tract Infections,AdverseReaction
EXCERPT,O
The,O
most,O
common,O
adverse,O
events,O
incidence,O
2,O
and,O
at,O
a,O
rate,O
greater,O
than,O
the,O
placebo,O
rate,O
for,O
AMPYRA,O
were,O
urinary tract infection,AdverseReaction
insomnia,AdverseReaction
dizziness,AdverseReaction
headache,AdverseReaction
nausea,AdverseReaction
asthenia,AdverseReaction
back pain,AdverseReaction
balance disorder,AdverseReaction
multiple sclerosis relapse,AdverseReaction
paresthesia,AdverseReaction
nasopharyngitis,AdverseReaction
constipation,AdverseReaction
dyspepsia,AdverseReaction
and,O
pharyngolaryngeal pain,AdverseReaction
6,O
1,O
To,O
report,O
SUSPECTED,O
ADVERSE,O
REACTIONS,O
contact,O
Acorda,O
Therapeutics,O
at,O
1,O
800,O
367,O
5109,O
or,O
FDA,O
at,O
1,O
800,O
FDA,O
1088,O
or,O
www,O
fda,O
gov,O
medwatch,O
6,O
1,O
Controlled,O
Clinical,O
Trials,O
Experience,O
In,O
three,O
placebo,O
controlled,O
clinical,O
trials,O
of,O
up,O
to,O
14,O
weeks,O
duration,O
4,O
15,O
400,O
of,O
patients,O
treated,O
with,O
AMPYRA,O
10,O
mg,O
twice,O
daily,O
experienced,O
one,O
or,O
more,O
treatment,O
emergent,O
adverse,O
events,O
leading,O
to,O
discontinuation,O
compared,O
to,O
2,O
5,O
238,O
of,O
placebo,O
treated,O
patients,O
The,O
treatment,O
emergent,O
adverse,O
events,O
leading,O
to,O
discontinuation,O
of,O
at,O
least,O
2,O
patients,O
treated,O
with,O
AMPYRA,O
and,O
that,O
led,O
to,O
discontinuation,O
more,O
frequently,O
compared,O
to,O
placebo,O
were,O
headache,AdverseReaction
AMPYRA,O
0,O
5,O
placebo,O
0,O
balance disorder,AdverseReaction
AMPYRA,O
0,O
5,O
placebo,O
0,O
dizziness,AdverseReaction
AMPYRA,O
0,O
5,O
placebo,O
0,O
and,O
confusional state,AdverseReaction
AMPYRA,O
0,O
3,O
placebo,O
0,O
Table,O
1,O
lists,O
adverse,O
reactions,O
that,O
occurred,O
in,O
2,O
of,O
patients,O
treated,O
with,O
AMPYRA,O
10,O
mg,O
twice,O
daily,O
and,O
more,O
frequently,O
than,O
in,O
placebo,O
treated,O
patients,O
in,O
controlled,O
clinical,O
trials,O
Table,O
1,O
Adverse,O
reactions,O
with,O
an,O
incidence,O
2,O
of,O
AMPYRA,O
treated,O
MS,O
patients,O
and,O
more,O
frequent,O
with,O
AMPYRA,O
compared,O
to,O
placebo,O
in,O
controlled,O
clinical,O
trials,O
Adverse,O
Reaction,O
Placebo,O
N,O
238,O
AMPYRA10,O
mg,O
twice,O
daily,O
N,O
400,O
Urinary tract infection,AdverseReaction
8,O
12,O
Insomnia,AdverseReaction
4,O
9,O
Dizziness,AdverseReaction
4,O
7,O
Headache,AdverseReaction
4,O
7,O
Nausea,AdverseReaction
3,O
7,O
Asthenia,AdverseReaction
4,O
7,O
Back pain,AdverseReaction
2,O
5,O
Balance disorder,AdverseReaction
1,O
5,O
Multiple sclerosis relapse,AdverseReaction
3,O
4,O
Paresthesia,AdverseReaction
3,O
4,O
Nasopharyngitis,AdverseReaction
2,O
4,O
Constipation,AdverseReaction
2,O
3,O
Dyspepsia,AdverseReaction
1,O
2,O
Pharyngolaryngeal pain,AdverseReaction
1,O
2,O
6,O
2,O
Other,O
Adverse,O
Reactions,O
AMPYRA,O
has,O
been,O
evaluated,O
in,O
a,O
total,O
of,O
1,O
952,O
subjects,O
including,O
917,O
MS,O
patients,O
A,O
total,O
of,O
741,O
patients,O
have,O
been,O
treated,O
with,O
AMPYRA,O
for,O
over,O
six,O
months,O
501,O
for,O
over,O
one,O
year,O
and,O
352,O
for,O
over,O
two,O
years,O
The,O
experience,O
in,O
open,O
label,O
clinical,O
trials,O
is,O
consistent,O
with,O
the,O
safety,O
profile,O
observed,O
in,O
the,O
placebo,O
controlled,O
clinical,O
trials,O
As,O
in,O
controlled,O
clinical,O
trials,O
a,O
dose,O
dependent,O
increase,O
in,O
the,O
incidence,O
of,O
seizures,AdverseReaction
has,O
been,O
observed,O
in,O
open,O
label,O
clinical,O
trials,O
with,O
AMPYRA,O
in,O
patients,O
with,O
MS,O
as,O
follows,O
AMPYRA,O
10,O
mg,O
twice,O
daily,O
0,O
41,O
per,O
100,O
person,O
years,O
95,O
confidence,O
interval,O
0,O
13,O
0,O
96,O
dalfampridine,O
15,O
mg,O
twice,O
daily,O
1,O
7,O
per,O
100,O
person,O
years,O
95,O
confidence,O
interval,O
0,O
21,O
6,O
28,O
""
5,O
WARNINGS,O
AND,O
PRECAUTIONS,O
EXCERPT,O
Image,O
interpretation,O
errors,O
especially,O
false,O
negatives,O
have,O
been,O
observed,O
5,O
1,O
Radiation risk,AdverseReaction
Amyvid,O
similar,O
to,O
all,O
radiopharmaceuticals,O
contributes,O
to,O
a,O
patient,O
s,O
long term cumulative radiation exposure,AdverseReaction
Ensure,O
safe,O
handling,O
to,O
protect,O
patients,O
and,O
health,O
care,O
workers,O
from,O
unintentional,O
radiation,O
exposure,O
2,O
1,O
5,O
2,O
5,O
1,O
Risk,O
for,O
Image,O
Misinterpretation,O
and,O
other,O
Errors,O
Errors,O
may,O
occur,O
in,O
the,O
Amyvid,O
estimation,O
of,O
brain,O
neuritic,O
plaque,O
density,O
during,O
image,O
interpretation,O
see,O
Clinical,O
Studies,O
14,O
Image,O
interpretation,O
should,O
be,O
performed,O
independently,O
of,O
the,O
patient,O
s,O
clinical,O
information,O
The,O
use,O
of,O
clinical,O
information,O
in,O
the,O
interpretation,O
of,O
Amyvid,O
images,O
has,O
not,O
been,O
evaluated,O
and,O
may,O
lead,O
to,O
errors,O
Other,O
errors,O
may,O
be,O
due,O
to,O
extensive,O
brain,O
atrophy,O
that,O
limits,O
the,O
ability,O
to,O
distinguish,O
gray,O
and,O
white,O
matter,O
on,O
the,O
Amyvid,O
scan,O
as,O
well,O
as,O
motion,O
artifacts,O
that,O
distort,O
the,O
image,O
Amyvid,O
scan,O
results,O
are,O
indicative,O
of,O
the,O
brain,O
neuritic,O
amyloid,O
plaque,O
content,O
only,O
at,O
the,O
time,O
of,O
image,O
acquisition,O
and,O
a,O
negative,O
scan,O
result,O
does,O
not,O
preclude,O
the,O
development,O
of,O
brain,O
amyloid,O
in,O
the,O
future,O
5,O
2,O
Radiation,O
Risk,O
Amyvid,O
similar,O
to,O
other,O
radiopharmaceuticals,O
contributes,O
to,O
a,O
patient,O
s,O
overall,O
long term cumulative radiation exposure,AdverseReaction
Long term cumulative radiation exposure,AdverseReaction
is,O
associated,O
with,O
an,O
increased,O
risk,Factor
of,O
cancer,AdverseReaction
Ensure,O
safe,O
handling,O
to,O
protect,O
patients,O
and,O
health,O
care,O
workers,O
from,O
unintentional,O
radiation,O
exposure,O
see,O
Dosage,O
and,O
Administration,O
2,O
1,O
""
6,O
ADVERSE,O
REACTIONS,O
EXCERPT,O
The,O
most,O
common,O
reported,O
adverse,O
reaction,O
was,O
headache,AdverseReaction
occurring,O
in,O
2,O
of,O
patients,O
followed,O
by,O
musculoskeletal pain,AdverseReaction
blood pressure increased,AdverseReaction
fatigue,AdverseReaction
nausea,AdverseReaction
and,O
injection site reaction,AdverseReaction
all,O
occurring,O
in,O
1,O
of,O
patients,O
6,O
To,O
report,O
SUSPECTED,O
ADVERSE,O
REACTIONS,O
contact,O
Eli,O
Lilly,O
and,O
Company,O
at,O
1,O
800,O
LillyRx,O
1,O
800,O
545,O
5979,O
or,O
FDA,O
at,O
1,O
800,O
FDA,O
1088,O
or,O
www,O
fda,O
gov,O
medwatch,O
6,O
1,O
Clinical,O
Trials,O
Experience,O
Because,O
clinical,O
trials,O
are,O
conducted,O
under,O
widely,O
varying,O
conditions,O
adverse,O
reaction,O
rates,O
observed,O
in,O
the,O
clinical,O
trials,O
of,O
a,O
drug,O
cannot,O
be,O
directly,O
compared,O
to,O
rates,O
in,O
the,O
clinical,O
trials,O
of,O
another,O
drug,O
and,O
may,O
not,O
reflect,O
the,O
rates,O
observed,O
in,O
clinical,O
practice,O
In,O
clinical,O
studies,O
555,O
patients,O
were,O
exposed,O
to,O
Amyvid,O
Amyvid,O
caused,O
no,O
serious,O
adverse,O
reactions,O
in,O
the,O
studies,O
and,O
the,O
reported,O
adverse,O
reactions,O
were,O
predominantly,O
mild,O
to,O
moderate,O
in,O
severity,O
The,O
adverse,O
reactions,O
reported,O
in,O
more,O
than,O
one,O
subject,O
within,O
the,O
studies,O
are,O
shown,O
in,O
Table,O
2,O
Table,O
2,O
Adverse,O
Reactions,O
Reported,O
in,O
Clinical,O
Trials,O
N,O
555,O
patients,O
a,O
Includes,O
the,O
terms,O
blood pressure increased,AdverseReaction
and,O
hypertension,AdverseReaction
b,O
Includes,O
the,O
terms,O
injection site haemorrhage,AdverseReaction
injection site irritation,AdverseReaction
and,O
injection site pain,AdverseReaction
c,O
Includes,O
the,O
terms,O
feeling cold,AdverseReaction
and,O
chills,AdverseReaction
Adverse,O
Reactions,O
N,O
